Feature: telephone	 	Log Val: 4.382026634673881		 Sense: PHONE 
Feature: best		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: run		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: concentrate		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: gain		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 300		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: paper		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 7		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: used		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: switch		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: important		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: quotes		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 15		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: proprietary		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: late		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: north		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: doesnt		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: june		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 1985		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: signed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: half		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: addition		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: energy		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: four		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: commercial		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: good		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: applications		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: testing		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: created		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: group		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: changes		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: value		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: ground		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: all		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: continue		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: proposed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: actions		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 8		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: disclosed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: g		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: corporate		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: firstquarter		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: losses		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: dealer		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: cents		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: mostly		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: star		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: where		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: building		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: own		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: second		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: full		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: everything		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: copies		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: applying		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 125		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: facilities		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: including		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: common		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: previously		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: thought		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: centers		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: bring		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: s		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: involved		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: every		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: sure		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: expansion		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: vehicle		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: especially		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: fresh		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: distribution		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: regain		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: unveiled		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: mainframe		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: jerome		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: minnetonkas		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: counsel		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: perfume		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: fragrances		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: minnetonka		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: principle		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: industries		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: cyanamid		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: fragrance		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: possible		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: operation		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: awkward		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: acquisition		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: estimates		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: peck		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: begin		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: domestic		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: styling		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: related		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: buick		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: mammography		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: medical		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: milwaukee		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: upscale		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: noting		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: antonini		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: expanded		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: raising		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: led		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: kaye		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: cheaper		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: fact		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: rank		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: nestle		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: smartlease		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: replaces		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: programs		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 1300		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: michael		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: swavely		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: producing		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: allow		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: written		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 1984		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: naproxen		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: sodium		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: coleco		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: dolls		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: hasbros		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: pillow		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: named		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: beretta		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: build		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: vehicles		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: steep		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: create		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: clothes		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: supermarkets		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 1970s		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: consultants		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: heavily		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: advertised		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: quality		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: highly		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: completed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: marshall		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: cookies		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: chicagobased		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: learned		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: known		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: industrial		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: aerospace		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: march		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: shed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: ranging		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: eliminate		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: regal		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: project		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: midsized		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: george		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: position		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: received		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: given		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: applied		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: biosystems		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 75		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: chemical		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: nabisco		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: wheat		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: mainframes		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: feature		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: quickly		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: kramer		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: lingerie		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: compete		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: secret		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: forbes		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: magazine		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: chrysler		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: july		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: incentives		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: fueling		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: shoes		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: require		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: lexus		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: totally		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: really		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: report		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: official		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: deal		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: undertaken		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: substantial		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: answer		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: anonymous		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: buildingmaterials		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 91		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: rights		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: jordan		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: england		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: pontiac		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: negative		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: personalcomputer		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: olivetti		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: workstation		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: olivettis		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: soon		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: february		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: amusement		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: forced		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: versions		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: promoted		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 21		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: grocery		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: toshiba		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: became		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: discuss		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: decline		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: colecos		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: remains		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: parent		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: highend		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: linked		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: packaging		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: pizza		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 129		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: scheduled		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: announce		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: as400		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: ncr		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: minicomputers		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: clients		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: string		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: accounts		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: jewelry		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: crystal		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: management		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: risk		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: close		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: shipping		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: newer		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: reaction		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: motorola		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: renault		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: lacks		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: restaurant		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: sun		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: apollo		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: competing		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: suns		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: spokeswoman		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: graphics		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: choice		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 139		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: accounting		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 106		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: emphasis		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: slice		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: estimate		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: independent		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: develop		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: moved		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: amount		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: cash		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: nv		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: closely		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: berkshire		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: allegheny		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: beds		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: wow		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: unveil		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: unveiling		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: range		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: image		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: slight		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: faster		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: internally		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: follow		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: totaling		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: authorized		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: creating		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: extends		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: needed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: negotiate		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: longawaited		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: initial		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: joe		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: procter		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: gamble		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: clarion		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: agricultural		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 79		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: itself		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: gall		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: mountain		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: designs		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: hallmark		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: denton		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: plummeted		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: batteries		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: device		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: heading		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: testers		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: ltx		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: alexandria		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: germany		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: main		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: pumpkin		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: face		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: guard		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: tap		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: aluminum		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: scimed		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: coronary		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: 59		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: divestiture		Log Val: 1.6931471805599454		 Sense: PRODUCT 
Feature: shortterm		Log Val: 1.6931471805599454		 Sense: PRODUCT 
